Airportname,Year,longitude,latitude,month,value
Reads (tub),2012,113.30649199999999,52.020464000000004,6,150.48
Yuzhno-(Khomutovo),2012,142.723677,46.886967,6,1400.1
Yakutsk,2012,129.750225,62.08659399999999,6,1178.0
Yamburg,2012,75.09778299999999,67.980026,6,5.58
Yaroslavl (Tunoshna),2012,40.170054,57.56231,6,687.3
Abakan,2011,91.39973499999999,53.751351,6,92.1
Anapa (Vitjazevo),2011,37.341511,45.003748,6,33.93
Arkhangelsk (Talagy),2011,40.714892,64.596138,6,205.7
Astrakhan (Narimanovo),2011,47.999896,46.287344,6,67.36
Novy Urengoy,2011,66.694583,63.697412,6,39.0
Blagoveshchensk,2011,127.40753600000001,50.42238,6,124.9
Bugulma,2011,52.79030600000001,54.634026,6,4.55
Vladivostok (Knevichi),2011,132.16510300000002,43.396702000000005,6,2165.2
Volgograd (Gumrak),2011,44.356743,48.792276,6,60.0
Vorkuta,2011,64.00447,67.49024399999999,6,57.11
Voronezh (Chertovitskoe),2011,39.225359000000005,51.812576,6,16.08
Ekaterinburg (Koltsovo),2011,60.802263,56.75025600000001,6,1843.87
Ivanovo (Yuzhny),2011,40.943709999999996,56.942303,6,44.2
Irkutsk,2011,104.355777,52.273103000000006,6,952.58
Kazan,2011,49.298590999999995,55.608089,6,424.14
Kemerovo,2011,86.118863,55.28199,6,414.28
Kogalym,2011,74.5295,62.195565,6,4.5
Komsomolsk-on-Amur,2011,136.929004,50.403351,6,94.89
Krasnodar (Paszkowski),2011,39.139669,45.033923,6,731.32
Krasnoyarsk (Emelyanovo),2011,92.486391,56.180578000000004,6,1345.97
red,2011,94.40495,51.676108,6,9.78
Zabaykalsk,2011,114.831553,60.722584999999995,6,33.13
Magadan (Falcon),2011,150.73116000000002,59.914272,6,573.0
Mineral water,2011,43.087648,44.217799,6,119.0
Peaceful,2011,114.02243100000001,62.531381999999994,6,1711.95
Moscow (Vnukovo),2011,37.295014,55.608562,6,2745.13
Moscow (Domodedovo),2011,37.767995,55.43716800000001,6,14033.69
Moscow (Sheremetyevo),2011,37.405974,55.962962,6,24634.2
Murmansk,2011,32.758163,68.784743,6,95.5
Nadym,2011,72.69258,65.479934,6,63.01
Nizhnevartovsk,2011,76.494691,60.951112,6,377.0
Nizhny Novgorod (Strigino),2011,43.791127,56.219628,6,111.68
Nikolaevsk-on-Amur,2011,140.663597,53.149961,6,4.78
Novokuznetsk,2011,86.864303,53.805377,6,79.0
Novosibirsk (Tolmachyovo),2011,82.667491,55.009425,6,1720.3
New Urengoy,2011,76.52242199999999,66.072965,6,192.6
Norilsk,2011,87.342342,69.325039,6,1402.42
Noyabrsk,2011,75.274455,63.181841000000006,6,52.6
Omsk (central),2011,73.007305,55.085528000000004,6,248.0
Orenburg (central),2011,55.457063,51.79139,6,69.97
Perm (Bolshoye Savino),2011,56.010461,57.91611999999999,6,186.95
Petropavlovsk (Yelizovo),2011,158.425285,53.169328,6,860.36
Polar,2011,112.038215,66.400137,6,133.33
Rostov-on-Don,2011,39.929081,47.488341999999996,6,409.9
Saint Petersburg (Pulkovo),2011,30.273027000000003,59.799769999999995,6,1952.0
Saratov (central),2011,106.644236,47.454355,6,53.6
Sochi,2011,39.941316,43.448370000000004,6,268.0
Stavropol (Shpakovskoye),2011,42.105169000000004,45.112737,6,70.0
Surgut,2011,73.40807,61.34020400000001,6,342.9
Syktyvkar,2011,50.851293,61.663805,6,68.17
Tiksi,2011,128.888094,71.698596,6,85.6
Tomsk (Bogashevo),2011,85.209517,56.388412,6,132.0
Tyumen (Roschino),2011,65.348628,57.181514,6,381.3
Ufa,2011,55.883529,54.566329,6,273.2
Khabarovsk (MVL),2011,135.171082,48.525706,6,9.37
Khabarovsk (New),2011,135.171082,48.525706,6,1892.55
Khanty-Mansiysk,2011,69.095798,61.026143999999995,6,55.62
Khatanga,2011,102.473016,71.978434,6,129.31
Chelyabinsk (Balandino),2011,61.50928199999999,55.298164,6,226.15
Reads (tub),2011,113.30649199999999,52.020464000000004,6,118.68
Yuzhno-(Khomutovo),2011,142.723677,46.886967,6,1220.2
Yakutsk,2011,129.750225,62.08659399999999,6,1076.5
Yamburg,2011,75.09778299999999,67.980026,6,5.21
Yaroslavl (Tunoshna),2011,40.170054,57.56231,6,0.0
Abakan,2010,91.39973499999999,53.751351,6,69.3
Anapa (Vitjazevo),2010,37.341511,45.003748,6,59.19
Arkhangelsk (Talagy),2010,40.714892,64.596138,6,191.7
Astrakhan (Narimanovo),2010,47.999896,46.287344,6,50.99
Novy Urengoy,2010,66.694583,63.697412,6,52.7
Blagoveshchensk,2010,127.40753600000001,50.42238,6,105.6
Bugulma,2010,52.79030600000001,54.634026,6,3.34
Vladivostok (Knevichi),2010,132.16510300000002,43.396702000000005,6,2010.7
Volgograd (Gumrak),2010,44.356743,48.792276,6,63.0
Vorkuta,2010,64.00447,67.49024399999999,6,68.72
Voronezh (Chertovitskoe),2010,39.225359000000005,51.812576,6,15.4
Ekaterinburg (Koltsovo),2010,60.802263,56.75025600000001,6,1718.64
Ivanovo (Yuzhny),2010,40.943709999999996,56.942303,6,51.6
Irkutsk,2010,104.355777,52.273103000000006,6,867.46
Kazan,2010,49.298590999999995,55.608089,6,271.89
Kemerovo,2010,86.118863,55.28199,6,459.93
Kogalym,2010,74.5295,62.195565,6,8.3
Komsomolsk-on-Amur,2010,136.929004,50.403351,6,86.47
Krasnodar (Paszkowski),2010,39.139669,45.033923,6,742.0
Krasnoyarsk (Emelyanovo),2010,92.486391,56.180578000000004,6,987.47
red,2010,94.40495,51.676108,6,1.57
Zabaykalsk,2010,114.831553,60.722584999999995,6,70.1
Magadan (Falcon),2010,150.73116000000002,59.914272,6,448.0
Mineral water,2010,43.087648,44.217799,6,115.0
Peaceful,2010,114.02243100000001,62.531381999999994,6,1391.0
Moscow (Vnukovo),2010,37.295014,55.608562,6,3005.56
Moscow (Domodedovo),2010,37.767995,55.43716800000001,6,11028.71
Moscow (Sheremetyevo),2010,37.405974,55.962962,6,14677.8
Murmansk,2010,32.758163,68.784743,6,84.1
Nadym,2010,72.69258,65.479934,6,52.28
Nizhnevartovsk,2010,76.494691,60.951112,6,641.7
Nizhny Novgorod (Strigino),2010,43.791127,56.219628,6,61.08
Nikolaevsk-on-Amur,2010,140.663597,53.149961,6,52.35
Novokuznetsk,2010,86.864303,53.805377,6,100.0
Novosibirsk (Tolmachyovo),2010,82.667491,55.009425,6,1544.5
New Urengoy,2010,76.52242199999999,66.072965,6,180.9
Norilsk,2010,87.342342,69.325039,6,1335.67
Noyabrsk,2010,75.274455,63.181841000000006,6,67.2
Omsk (central),2010,73.007305,55.085528000000004,6,313.0
Orenburg (central),2010,55.457063,51.79139,6,63.22
Perm (Bolshoye Savino),2010,56.010461,57.91611999999999,6,202.95
Petropavlovsk (Yelizovo),2010,158.425285,53.169328,6,1088.2
Polar,2010,112.038215,66.400137,6,109.6
Rostov-on-Don,2010,39.929081,47.488341999999996,6,509.7
Saint Petersburg (Pulkovo),2010,30.273027000000003,59.799769999999995,6,1843.0
Saratov (central),2010,106.644236,47.454355,6,56.1
Sochi,2010,39.941316,43.448370000000004,6,220.0
Stavropol (Shpakovskoye),2010,42.105169000000004,45.112737,6,75.0
Surgut,2010,73.40807,61.34020400000001,6,346.1
Syktyvkar,2010,50.851293,61.663805,6,54.71
Tiksi,2010,128.888094,71.698596,6,20.2
Tomsk (Bogashevo),2010,85.209517,56.388412,6,114.0
Tyumen (Roschino),2010,65.348628,57.181514,6,381.8
Ufa,2010,55.883529,54.566329,6,265.0
Khabarovsk (MVL),2010,135.171082,48.525706,6,13.23
Khabarovsk (New),2010,135.171082,48.525706,6,1891.84
Khanty-Mansiysk,2010,69.095798,61.026143999999995,6,44.91
Khatanga,2010,102.473016,71.978434,6,149.31
Chelyabinsk (Balandino),2010,61.50928199999999,55.298164,6,192.0
Reads (tub),2010,113.30649199999999,52.020464000000004,6,100.7
Yuzhno-(Khomutovo),2010,142.723677,46.886967,6,1072.3
Yakutsk,2010,129.750225,62.08659399999999,6,1202.8
Yamburg,2010,75.09778299999999,67.980026,6,3.17
Yaroslavl (Tunoshna),2010,40.170054,57.56231,6,330.1
Abakan,2009,91.39973499999999,53.751351,6,77.6
Anapa (Vitjazevo),2009,37.341511,45.003748,6,50.27
Arkhangelsk (Talagy),2009,40.714892,64.596138,6,281.6
Astrakhan (Narimanovo),2009,47.999896,46.287344,6,27.28
Novy Urengoy,2009,66.694583,63.697412,6,85.3
Blagoveshchensk,2009,127.40753600000001,50.42238,6,119.4
Bugulma,2009,52.79030600000001,54.634026,6,1.34
Vladivostok (Knevichi),2009,132.16510300000002,43.396702000000005,6,1249.7
Volgograd (Gumrak),2009,44.356743,48.792276,6,73.0
Vorkuta,2009,64.00447,67.49024399999999,6,41.37
Voronezh (Chertovitskoe),2009,39.225359000000005,51.812576,6,13.05
Ekaterinburg (Koltsovo),2009,60.802263,56.75025600000001,6,884.68
Irkutsk,2009,104.355777,52.273103000000006,6,832.0
Kazan,2009,49.298590999999995,55.608089,6,120.43
Kemerovo,2009,86.118863,55.28199,6,327.36
Kogalym,2009,74.5295,62.195565,6,104.3
Komsomolsk-on-Amur,2009,136.929004,50.403351,6,32.5
Krasnodar (Paszkowski),2009,39.139669,45.033923,6,640.0
Krasnoyarsk (Emelyanovo),2009,92.486391,56.180578000000004,6,872.4
red,2009,94.40495,51.676108,6,1.66
Zabaykalsk,2009,114.831553,60.722584999999995,6,45.7
Magadan (Falcon),2009,150.73116000000002,59.914272,6,353.0
Mineral water,2009,43.087648,44.217799,6,101.0
Peaceful,2009,114.02243100000001,62.531381999999994,6,3131.1
Moscow (Vnukovo),2009,37.295014,55.608562,6,2428.2
Moscow (Domodedovo),2009,37.767995,55.43716800000001,6,8372.47
Moscow (Sheremetyevo),2009,37.405974,55.962962,6,11061.9
Murmansk,2009,32.758163,68.784743,6,113.6
Nadym,2009,72.69258,65.479934,6,74.04
Nizhnevartovsk,2009,76.494691,60.951112,6,593.5
Nizhny Novgorod (Strigino),2009,43.791127,56.219628,6,76.6
Nikolaevsk-on-Amur,2009,140.663597,53.149961,6,48.77
Novokuznetsk,2009,86.864303,53.805377,6,100.0
Novosibirsk (Tolmachyovo),2009,82.667491,55.009425,6,1269.6
New Urengoy,2009,76.52242199999999,66.072965,6,221.5
Norilsk,2009,87.342342,69.325039,6,1298.99
Noyabrsk,2009,75.274455,63.181841000000006,6,56.1
Omsk (central),2009,73.007305,55.085528000000004,6,178.0
Orenburg (central),2009,55.457063,51.79139,6,63.97
Perm (Bolshoye Savino),2009,56.010461,57.91611999999999,6,206.31
Petropavlovsk (Yelizovo),2009,158.425285,53.169328,6,512.99
Polar,2009,112.038215,66.400137,6,152.4
Rostov-on-Don,2009,39.929081,47.488341999999996,6,392.2
Saint Petersburg (Pulkovo),2009,30.273027000000003,59.799769999999995,6,1384.0
Saratov (central),2009,106.644236,47.454355,6,35.9
Sochi,2009,39.941316,43.448370000000004,6,189.0
Stavropol (Shpakovskoye),2009,42.105169000000004,45.112737,6,52.0
Surgut,2009,73.40807,61.34020400000001,6,377.2
Syktyvkar,2009,50.851293,61.663805,6,80.33
Tiksi,2009,128.888094,71.698596,6,6.0
Tomsk (Bogashevo),2009,85.209517,56.388412,6,95.0
Tyumen (Roschino),2009,65.348628,57.181514,6,331.7
Ufa,2009,55.883529,54.566329,6,184.4
Khabarovsk (MVL),2009,135.171082,48.525706,6,23.58
Khabarovsk (New),2009,135.171082,48.525706,6,1315.86
Khanty-Mansiysk,2009,69.095798,61.026143999999995,6,49.29
Khatanga,2009,102.473016,71.978434,6,6.39
Chelyabinsk (Balandino),2009,61.50928199999999,55.298164,6,167.33
Reads (tub),2009,113.30649199999999,52.020464000000004,6,69.63
Yuzhno-(Khomutovo),2009,142.723677,46.886967,6,746.1
Yakutsk,2009,129.750225,62.08659399999999,6,903.2
Yamburg,2009,75.09778299999999,67.980026,6,6.69
Yaroslavl (Tunoshna),2009,40.170054,57.56231,6,376.2
Abakan,2008,91.39973499999999,53.751351,6,99.6
Anapa (Vitjazevo),2008,37.341511,45.003748,6,125.19
Arkhangelsk (Talagy),2008,40.714892,64.596138,6,476.9
Astrakhan (Narimanovo),2008,47.999896,46.287344,6,11.1
Novy Urengoy,2008,66.694583,63.697412,6,108.6
Blagoveshchensk,2008,127.40753600000001,50.42238,6,234.5
Bugulma,2008,52.79030600000001,54.634026,6,1.79
Vladivostok (Knevichi),2008,132.16510300000002,43.396702000000005,6,1439.1
Volgograd (Gumrak),2008,44.356743,48.792276,6,105.0
Vorkuta,2008,64.00447,67.49024399999999,6,36.52
Voronezh (Chertovitskoe),2008,39.225359000000005,51.812576,6,16.15
Ekaterinburg (Koltsovo),2008,60.802263,56.75025600000001,6,1170.55
Irkutsk,2008,104.355777,52.273103000000006,6,1177.0
Kazan,2008,49.298590999999995,55.608089,6,138.26
Kemerovo,2008,86.118863,55.28199,6,140.93
Kogalym,2008,74.5295,62.195565,6,269.6
Komsomolsk-on-Amur,2008,136.929004,50.403351,6,103.8
Krasnodar (Paszkowski),2008,39.139669,45.033923,6,818.0
Krasnoyarsk (Emelyanovo),2008,92.486391,56.180578000000004,6,1859.33
red,2008,94.40495,51.676108,6,24.8
Zabaykalsk,2008,114.831553,60.722584999999995,6,121.3
Magadan (Falcon),2008,150.73116000000002,59.914272,6,328.0
Mineral water,2008,43.087648,44.217799,6,182.0
Peaceful,2008,114.02243100000001,62.531381999999994,6,3535.8
Moscow (Vnukovo),2008,37.295014,55.608562,6,2150.89
Moscow (Domodedovo),2008,37.767995,55.43716800000001,6,10656.89
Moscow (Sheremetyevo),2008,37.405974,55.962962,6,13647.0
Murmansk,2008,32.758163,68.784743,6,92.5
Nadym,2008,72.69258,65.479934,6,123.17
Nizhnevartovsk,2008,76.494691,60.951112,6,865.0
Nizhny Novgorod (Strigino),2008,43.791127,56.219628,6,62.19
Nikolaevsk-on-Amur,2008,140.663597,53.149961,6,56.95
Novokuznetsk,2008,86.864303,53.805377,6,92.0
Novosibirsk (Tolmachyovo),2008,82.667491,55.009425,6,2068.0
New Urengoy,2008,76.52242199999999,66.072965,6,266.9
Norilsk,2008,87.342342,69.325039,6,1692.55
Noyabrsk,2008,75.274455,63.181841000000006,6,107.6
Omsk (central),2008,73.007305,55.085528000000004,6,273.0
Orenburg (central),2008,55.457063,51.79139,6,84.87
Perm (Bolshoye Savino),2008,56.010461,57.91611999999999,6,158.65
Petropavlovsk (Yelizovo),2008,158.425285,53.169328,6,528.28
Polar,2008,112.038215,66.400137,6,591.7
Rostov-on-Don,2008,39.929081,47.488341999999996,6,722.4
Saint Petersburg (Pulkovo),2008,30.273027000000003,59.799769999999995,6,2039.0
Saratov (central),2008,106.644236,47.454355,6,45.6
Sochi,2008,39.941316,43.448370000000004,6,208.0
Stavropol (Shpakovskoye),2008,42.105169000000004,45.112737,6,73.0
Surgut,2008,73.40807,61.34020400000001,6,462.2
Syktyvkar,2008,50.851293,61.663805,6,64.96
Tiksi,2008,128.888094,71.698596,6,5.8
Tomsk (Bogashevo),2008,85.209517,56.388412,6,135.0
Tyumen (Roschino),2008,65.348628,57.181514,6,367.3
Ufa,2008,55.883529,54.566329,6,298.78
Khabarovsk (MVL),2008,135.171082,48.525706,6,22.7
Khabarovsk (New),2008,135.171082,48.525706,6,1120.62
Khanty-Mansiysk,2008,69.095798,61.026143999999995,6,83.2
Khatanga,2008,102.473016,71.978434,6,208.3
Chelyabinsk (Balandino),2008,61.50928199999999,55.298164,6,203.72
Reads (tub),2008,113.30649199999999,52.020464000000004,6,89.74
Yuzhno-(Khomutovo),2008,142.723677,46.886967,6,929.0
Yakutsk,2008,129.750225,62.08659399999999,6,1192.1
Yamburg,2008,75.09778299999999,67.980026,6,6.98
Yaroslavl (Tunoshna),2008,40.170054,57.56231,6,454.8
Abakan,2007,91.39973499999999,53.751351,6,83.3
Anapa (Vitjazevo),2007,37.341511,45.003748,6,150.88
Arkhangelsk (Talagy),2007,40.714892,64.596138,6,555.6
Astrakhan (Narimanovo),2007,47.999896,46.287344,6,34.47
Novy Urengoy,2007,66.694583,63.697412,6,155.1
Blagoveshchensk,2007,127.40753600000001,50.42238,6,217.9
Bugulma,2007,52.79030600000001,54.634026,6,1.88
Vladivostok (Knevichi),2007,132.16510300000002,43.396702000000005,6,1596.9
Volgograd (Gumrak),2007,44.356743,48.792276,6,74.0
Vorkuta,2007,64.00447,67.49024399999999,6,24.91
Voronezh (Chertovitskoe),2007,39.225359000000005,51.812576,6,14.69
Ekaterinburg (Koltsovo),2007,60.802263,56.75025600000001,6,1238.6
Irkutsk,2007,104.355777,52.273103000000006,6,1170.0
Kazan,2007,49.298590999999995,55.608089,6,258.81
Kemerovo,2007,86.118863,55.28199,6,116.6
Kogalym,2007,74.5295,62.195565,6,166.9
Komsomolsk-on-Amur,2007,136.929004,50.403351,6,0.0
Krasnodar (Paszkowski),2007,39.139669,45.033923,6,750.0
Krasnoyarsk (Emelyanovo),2007,92.486391,56.180578000000004,6,2564.43
red,2007,94.40495,51.676108,6,9.15
Zabaykalsk,2007,114.831553,60.722584999999995,6,168.3
Magadan (Falcon),2007,150.73116000000002,59.914272,6,406.0
Mineral water,2007,43.087648,44.217799,6,215.0
Peaceful,2007,114.02243100000001,62.531381999999994,6,1925.3
Moscow (Vnukovo),2007,37.295014,55.608562,6,1875.66
Moscow (Domodedovo),2007,37.767995,55.43716800000001,6,9827.22
Moscow (Sheremetyevo),2007,37.405974,55.962962,6,11981.4
Murmansk,2007,32.758163,68.784743,6,122.1
Nadym,2007,72.69258,65.479934,6,103.37
Nizhnevartovsk,2007,76.494691,60.951112,6,1341.6
Nizhny Novgorod (Strigino),2007,43.791127,56.219628,6,104.59
Nikolaevsk-on-Amur,2007,140.663597,53.149961,6,69.39
Novokuznetsk,2007,86.864303,53.805377,6,65.0
Novosibirsk (Tolmachyovo),2007,82.667491,55.009425,6,1850.4
New Urengoy,2007,76.52242199999999,66.072965,6,248.2
Norilsk,2007,87.342342,69.325039,6,1921.76
Noyabrsk,2007,75.274455,63.181841000000006,6,111.3
Omsk (central),2007,73.007305,55.085528000000004,6,275.0
Orenburg (central),2007,55.457063,51.79139,6,71.42
Perm (Bolshoye Savino),2007,56.010461,57.91611999999999,6,141.94
Petropavlovsk (Yelizovo),2007,158.425285,53.169328,6,582.57
Polar,2007,112.038215,66.400137,6,562.2
Rostov-on-Don,2007,39.929081,47.488341999999996,6,525.2
Saint Petersburg (Pulkovo),2007,30.273027000000003,59.799769999999995,6,1933.0
Saratov (central),2007,106.644236,47.454355,6,32.8
Sochi,2007,39.941316,43.448370000000004,6,173.0
Stavropol (Shpakovskoye),2007,42.105169000000004,45.112737,6,61.0
Surgut,2007,73.40807,61.34020400000001,6,582.9
Syktyvkar,2007,50.851293,61.663805,6,77.89
Tiksi,2007,128.888094,71.698596,6,16.5
Tomsk (Bogashevo),2007,85.209517,56.388412,6,113.0
Tyumen (Roschino),2007,65.348628,57.181514,6,374.4
Ufa,2007,55.883529,54.566329,6,352.4
Khabarovsk (MVL),2007,135.171082,48.525706,6,36.38
Khabarovsk (New),2007,135.171082,48.525706,6,1424.1
Khanty-Mansiysk,2007,69.095798,61.026143999999995,6,68.62
Khatanga,2007,102.473016,71.978434,6,141.6
Chelyabinsk (Balandino),2007,61.50928199999999,55.298164,6,174.3
Reads (tub),2007,113.30649199999999,52.020464000000004,6,107.51
Yuzhno-(Khomutovo),2007,142.723677,46.886967,6,1613.0
Yakutsk,2007,129.750225,62.08659399999999,6,900.0
Yamburg,2007,75.09778299999999,67.980026,6,6.3
Yaroslavl (Tunoshna),2007,40.170054,57.56231,6,838.0
Abakan,2020,91.39973499999999,53.751351,7,0.0
Anapa (Vitjazevo),2020,37.341511,45.003748,7,0.0
Arkhangelsk (Talagy),2020,40.714892,64.596138,7,0.0
Astrakhan (Narimanovo),2020,47.999896,46.287344,7,0.0
Trip,2020,138.042241,56.431311,7,0.0
Barnaul (Titov Name),2020,83.547723,53.361377000000005,7,0.0
Belgorod,2020,36.570541,50.645157,7,0.0
Novy Urengoy,2020,66.694583,63.697412,7,0.0
Blagoveshchensk (Ignatevo),2020,127.40753600000001,50.42238,7,0.0
Bogorodskoe,2020,140.44579199999998,52.376818,7,0.0
Bugulma,2020,52.79030600000001,54.634026,7,0.0
Vladivostok (Knevichi),2020,132.16510300000002,43.396702000000005,7,0.0
Volgograd (Gumrak),2020,44.356743,48.792276,7,0.0
Vorkuta,2020,64.00447,67.49024399999999,7,0.0
Voronezh (Chertovitskoe),2020,39.225359000000005,51.812576,7,0.0
Ekaterinburg (Koltsovo),2020,60.802263,56.75025600000001,7,0.0
Zeyskaya,2020,127.08798700000001,53.690803,7,0.0
Ivanovo (Yuzhny),2020,40.943709999999996,56.942303,7,0.0
Izhevsk,2020,53.45064,56.830870999999995,7,0.0
Irkutsk,2020,104.355777,52.273103000000006,7,0.0
Kazan,2020,49.298590999999995,55.608089,7,0.0
Kaluga (Grabtsevo),2020,36.366974,54.546890000000005,7,0.0
Kemerovo,2020,86.118863,55.28199,7,0.0
Keperveem,2020,166.145801,67.84458199999999,7,0.0
Kirov (Pobedilovo),2020,49.346758,58.4975,7,0.0
Kogalym,2020,74.5295,62.195565,7,0.0
Komsomolsk-on-Amur,2020,136.929004,50.403351,7,0.0
Krasnodar (Paszkowski),2020,39.139669,45.033923,7,0.0
Krasnoyarsk,2020,92.486391,56.180578000000004,7,0.0
Krasnoyarsk (Cheremshanka),2020,92.486391,56.180578000000004,7,0.0
Kursk (Eastern),2020,36.282441999999996,51.749429,7,0.0
red,2020,94.40495,51.676108,7,0.0
Zabaykalsk,2020,114.831553,60.722584999999995,7,0.0
Magadan (Falcon),2020,150.73116000000002,59.914272,7,0.0
Makhachkala (Uytash),2020,47.655707,42.820909,7,0.0
Mineral water,2020,43.087648,44.217799,7,0.0
Peaceful,2020,114.02243100000001,62.531381999999994,7,0.0
Moscow (Vnukovo),2020,37.295014,55.608562,7,0.0
Moscow (Domodedovo),2020,37.767995,55.43716800000001,7,0.0
Moscow (Sheremetyevo),2020,37.405974,55.962962,7,0.0
Murmansk,2020,32.758163,68.784743,7,0.0
Nadym,2020,72.69258,65.479934,7,0.0
Nizhnevartovsk,2020,76.494691,60.951112,7,0.0
Kazan (Begiševo),2020,52.101325,55.564404,7,0.0
Nizhny Novgorod (Strigino),2020,43.791127,56.219628,7,0.0
Nikolaevsk-on-Amur,2020,140.663597,53.149961,7,0.0
Novokuznetsk (Spichenkovo),2020,86.864303,53.805377,7,0.0
Novosibirsk (Tolmachyovo),2020,82.667491,55.009425,7,0.0
New Urengoy,2020,76.52242199999999,66.072965,7,0.0
Nogliki,2020,143.140926,51.788476,7,0.0
Norilsk,2020,87.342342,69.325039,7,0.0
Noyabrsk,2020,75.274455,63.181841000000006,7,0.0
Omolon,2020,160.545443,65.236944,7,0.0
Omsk (central),2020,73.007305,55.085528000000004,7,0.0
Omsukçan,2020,155.740193,62.459104,7,0.0
Orenburg (central),2020,55.457063,51.79139,7,0.0
Okha,2020,142.890431,53.517945,7,0.0
Okhotsk,2020,143.065575,59.413192,7,0.0
Penza,2020,45.023041,53.118367000000006,7,0.0
Petropavlovsk (Yelizovo),2020,158.425285,53.169328,7,0.0
Polar,2020,112.038215,66.400137,7,0.0
Samara (Kurumoch),2020,50.157667,53.512259,7,0.0
Saint Petersburg (Pulkovo),2020,30.273027000000003,59.799769999999995,7,0.0
Saransk,2020,45.217131,54.13793199999999,7,0.0
Sochi,2020,39.941316,43.448370000000004,7,0.0
Stavropol (Shpakovskoye),2020,42.105169000000004,45.112737,7,0.0
Strezhevoy,2020,77.64952,60.717273999999996,7,0.0
Surgut,2020,73.40807,61.34020400000001,7,0.0
Syktyvkar,2020,50.851293,61.663805,7,0.0
Tiksi,2020,128.888094,71.698596,7,0.0
Tomsk (Bogashevo),2020,85.209517,56.388412,7,0.0
Ust-Tsilma,2020,124.760632,55.282031,7,0.0
Tyumen (Roschino),2020,65.348628,57.181514,7,0.0
Ulyanovsk (Barataevka),2020,48.798606,54.41412,7,0.0
Ulyanovsk (East),2020,48.798606,54.41412,7,0.0
Ufa,2020,55.883529,54.566329,7,0.0
Khabarovsk (New),2020,135.171082,48.525706,7,0.0
Khanty-Mansiysk,2020,69.095798,61.026143999999995,7,0.0
Khatanga,2020,102.473016,71.978434,7,0.0
Herpuchi,2020,138.82439499999998,52.976379,7,0.0
Cheboksary,2020,47.320195,56.082722,7,0.0
Chelyabinsk (Balandino),2020,61.50928199999999,55.298164,7,0.0
Reads (tub),2020,113.30649199999999,52.020464000000004,7,0.0
Çumikan,2020,135.28347,54.69673,7,0.0
Shakhtars'k,2020,142.076602,49.189684,7,0.0
Yuzhno-(Khomutovo),2020,142.723677,46.886967,7,0.0
Yakutsk,2020,129.750225,62.08659399999999,7,0.0
Yamburg,2020,75.09778299999999,67.980026,7,0.0
Yaroslavl (Tunoshna),2020,40.170054,57.56231,7,0.0
Abakan,2019,91.39973499999999,53.751351,7,63.88
Anapa (Vitjazevo),2019,37.341511,45.003748,7,172.31
Arkhangelsk (Talagy),2019,40.714892,64.596138,7,128.56
Astrakhan (Narimanovo),2019,47.999896,46.287344,7,164.86
Trip,2019,138.042241,56.431311,7,1.79
Barnaul (Titov Name),2019,83.547723,53.361377000000005,7,221.2
Belgorod,2019,36.570541,50.645157,7,35.29
Novy Urengoy,2019,66.694583,63.697412,7,7.4
Blagoveshchensk (Ignatevo),2019,127.40753600000001,50.42238,7,243.6
Bogorodskoe,2019,140.44579199999998,52.376818,7,0.22
Bugulma,2019,52.79030600000001,54.634026,7,2.11
Vladivostok (Knevichi),2019,132.16510300000002,43.396702000000005,7,1801.42
Volgograd (Gumrak),2019,44.356743,48.792276,7,74.0
Vorkuta,2019,64.00447,67.49024399999999,7,5.96
Voronezh (Chertovitskoe),2019,39.225359000000005,51.812576,7,23.33
Ekaterinburg (Koltsovo),2019,60.802263,56.75025600000001,7,1468.23
Zeyskaya,2019,127.08798700000001,53.690803,7,3.91
Ivanovo (Yuzhny),2019,40.943709999999996,56.942303,7,51.24
Irkutsk,2019,104.355777,52.273103000000006,7,802.78
Kaluga (Grabtsevo),2019,36.366974,54.546890000000005,7,10.91
Kemerovo,2019,86.118863,55.28199,7,111.65
Keperveem,2019,166.145801,67.84458199999999,7,71.0
Kirov (Pobedilovo),2019,49.346758,58.4975,7,6.3
Kogalym,2019,74.5295,62.195565,7,5.0
Komsomolsk-on-Amur,2019,136.929004,50.403351,7,98.61
Krasnodar (Paszkowski),2019,39.139669,45.033923,7,540.62
Krasnoyarsk,2019,92.486391,56.180578000000004,7,1129.33
Krasnoyarsk (Cheremshanka),2019,92.486391,56.180578000000004,7,39.34
Kursk (Eastern),2019,36.282441999999996,51.749429,7,0.1
red,2019,94.40495,51.676108,7,2.06
Zabaykalsk,2019,114.831553,60.722584999999995,7,45.96
Magadan (Falcon),2019,150.73116000000002,59.914272,7,647.0
Makhachkala (Uytash),2019,47.655707,42.820909,7,289.7
Mineral water,2019,43.087648,44.217799,7,114.73
Peaceful,2019,114.02243100000001,62.531381999999994,7,672.14
Moscow (Vnukovo),2019,37.295014,55.608562,7,3880.57
Moscow (Domodedovo),2019,37.767995,55.43716800000001,7,9811.07
Moscow (Sheremetyevo),2019,37.405974,55.962962,7,28158.6
Murmansk,2019,32.758163,68.784743,7,146.7
Nadym,2019,72.69258,65.479934,7,31.85
Nizhnevartovsk,2019,76.494691,60.951112,7,140.1
Kazan (Begiševo),2019,52.101325,55.564404,7,46.65
Nizhny Novgorod (Strigino),2019,43.791127,56.219628,7,95.87
Nikolaevsk-on-Amur,2019,140.663597,53.149961,7,2.9
